price,load
10323.31,1116
10332.17,1102
10322.23,1122
10335.02,1156
10337.27,1137
10379.05,1107
10395.98,1116
10363.73,1172
10384.47,1233
10382.24,1234
10352.7,1212
10356.32,1220
10348.58,1214
10324.2,1181
10272.71,1182
10293.45,1229
10307.85,1264
10305.37,1267
10314.09,1244
10319.0,1269
10283.99,1239
10290.3,1174
10279.31,1202
10281.22,1198
10276.97,1133
10301.16,1109
10308.91,1131
10342.06,1121
10280.42,1132
10288.0,1178
10254.23,1191
10210.6,1198
10222.21,1269
10226.59,1314
10298.34,1312
10296.3,1305
10286.95,1293
10306.76,1318
10324.16,1269
10305.45,1254
10273.03,1262
10306.6,1244
10275.23,1244
10283.16,1232
10296.87,1171
10292.42,1100
10337.5,1113
10364.02,1126
10364.99,1180
10333.26,1214
10385.78,1187
10415.01,1229
10386.02,1299
10388.7,1294
10319.24,1292
10300.63,1310
10296.85,1297
10293.52,1272
10270.03,1255
10326.52,1284
10304.25,1310
10336.23,1312
10234.64,1317
10170.47,1327
10153.12,1339
10123.47,1385
10147.21,1430
10079.79,1462
10066.25,1499
10080.36,1558
10078.61,1584
10114.07,1588
10109.72,1502
10123.91,1341
10155.01,1242
10158.33,1213
10145.29,1231
10163.58,1221
10102.4,1219
10074.46,1215
10069.47,1189
10054.6,1221
10041.77,1281
9990.07,1294
10032.23,1353
10037.71,1418
10097.41,1387
10068.05,1354
10096.5,1302
10019.32,1235
10000.96,1256
10066.0,1281
9990.83,1274
10027.15,1260
10057.06,1256
10093.04,1256
10067.11,1270
10066.24,1260
10139.07,1234
10098.15,1305
10089.02,1373
10107.9,1352
10062.79,1343
10026.31,1299
10197.32,1271
10211.48,1335
10224.49,1409
10175.07,1420
10208.0,1440
10237.15,1440
10254.93,1442
10252.38,1492
10239.92,1506
10255.76,1488
10255.98,1353
10271.14,1236
10266.77,1220
10263.89,1237
10298.15,1235
10309.98,1175
10286.55,1148
10326.81,1172
10335.96,1216
10303.12,1199
10333.31,1171
10281.17,1177
10230.91,1162
10312.7,1226
10253.8,1277
10268.98,1253
10255.21,1268
10321.1,1293
10338.37,1266
10329.9,1270
10351.5,1273
10413.26,1244
10250.55,1308
10249.8,1367
10149.96,1389
10147.36,1507
10266.89,1596
10307.39,1598
10320.14,1611
10298.96,1584
10300.94,1538
10375.35,1546
10388.03,1549
10381.18,1534
10378.09,1538
10409.96,1507
10359.3,1398
10340.06,1299
10331.0,1247
10363.06,1253
10396.33,1276
10389.24,1237
10401.4,1199
10361.92,1208
10380.51,1213
10387.0,1187
10483.58,1182
10490.85,1288
10503.78,1364
10518.46,1308
10552.03,1328
10531.94,1385
10547.74,1385
10541.4,1411
10457.94,1396
10483.02,1348
10496.42,1278
10455.88,1224
10473.32,1248
10501.57,1265
10488.84,1252
10465.72,1238
10456.47,1255
10479.2,1262
10510.94,1187
10455.64,1130
10403.2,1169
10374.14,1218
10371.84,1255
10417.1,1274
10369.02,1319
10380.73,1336
10384.78,1322
10365.51,1322
10330.85,1309
10360.86,1310
10346.24,1276
10333.84,1225
10334.88,1210
10359.72,1227
10330.6,1198
10298.73,1162
10326.12,1203
10406.71,1186
10355.21,1179
10372.75,1229
10357.01,1238
10426.51,1246
10851.62,1285
10843.0,1750
10820.99,2158
10788.86,2162
10821.0,2128
10834.87,2054
10723.09,2033
10712.87,2004
10703.23,2006
10716.51,1955
10710.0,1602
10688.88,1334
10691.3,1357
10639.64,1338
10640.01,1369
10583.35,1420
10570.6,1386
10564.49,1329
10572.2,1319
10545.99,1332
10506.83,1338
10533.0,1381
10533.45,1388
10495.11,1339
10517.29,1298
10541.22,1272
10538.15,1235
10590.21,1214
10557.24,1228
10568.1,1250
10605.57,1228
10557.98,1215
10575.65,1270
10541.35,1298
10521.89,1231
10602.85,1181
10572.43,1188
10550.37,1176
10535.96,1193
10532.98,1210
10508.55,1197
10567.02,1233
10549.59,1271
10637.01,1253
10594.31,1287
10695.23,1312
10583.16,1362
10627.82,1440
10552.2,1450
10406.6,1423
10396.77,1492
10401.7,1597
10476.4,1614
10523.84,1650
10550.0,1669
10498.27,1671
10502.99,1574
10568.0,1476
10571.26,1441
10560.99,1409
10577.71,1376
10604.74,1366
10525.42,1323
10492.13,1231
10571.02,1218
10615.28,1255
10692.35,1291
10688.06,1364
10690.04,1447
10647.37,1439
10624.02,1428
10598.28,1450
10649.49,1444
10687.23,1417
10630.23,1345
10666.52,1251
10570.0,1202
10424.5,1214
10374.59,1398
10293.96,1610
10355.84,1765
10368.72,1854
10375.67,1817
10409.05,1831
10392.66,1832
10385.0,1792
10354.43,1686
10316.7,1464
10372.52,1317
10340.0,1287
10356.74,1270
10371.14,1241
10378.71,1229
10163.68,1245
10119.31,1362
10064.54,1513
9919.84,1618
9879.0,1804
9895.16,2004
9887.05,2041
9829.89,2019
9827.91,2059
9778.62,2113
9776.27,1994
9748.0,1778
9746.59,1698
9735.0,1522
9749.0,1361
9765.95,1360
9743.16,1348
9764.04,1286
9737.56,1245
9742.36,1209
9724.98,1153
9773.63,1118
9682.55,1123
9618.45,1195
9616.96,1265
9599.98,1348
9586.52,1399
9575.38,1401
9604.26,1431
9576.86,1442
9567.99,1412
9577.31,1447
9571.05,1389
9580.66,1227
9591.37,1129
9590.72,1122
9608.1,1141
9611.84,1126
9602.25,1141
9614.46,1151
9623.02,1112
9605.78,1093
9614.99,1131
9617.06,1162
9587.47,1134
9611.62,1098
9654.81,1121
9493.87,1146
9569.34,1248
9569.08,1359
9597.67,1382
9597.13,1387
9595.0,1384
9570.38,1391
9591.46,1376
9591.3,1371
9553.85,1367
9571.13,1291
9568.84,1185
9556.0,1153
9591.58,1167
9589.84,1141
9616.59,1092
9614.04,1124
9611.26,1176
9621.02,1149
9626.08,1140
9597.43,1154
9584.54,1166
9594.57,1185
9584.25,1131
9621.4,1085
9571.66,1100
9509.75,1151
9522.78,1243
9569.78,1281
9588.33,1284
9580.99,1280
9604.9,1269
9580.6,1267
9574.75,1282
9575.12,1278
9575.21,1249
9530.21,1243
9470.0,1233
9495.23,1271
9518.2,1315
9504.95,1292
9468.47,1280
9428.94,1270
9446.97,1282
9447.89,1305
9498.44,1332
9478.51,1310
9510.67,1255
9525.0,1257
9509.04,1228
9483.55,1231
9523.48,1227
9473.17,1222
9507.01,1216
9407.81,1203
9455.28,1268
9460.35,1297
9467.76,1260
9463.12,1275
9480.87,1317
9414.29,1294
9396.5,1282
9551.08,1277
9593.83,1321
9616.71,1383
9589.98,1432
9672.78,1502
9689.52,1538
9692.19,1578
9721.0,1640
9746.27,1665
9726.71,1676
9675.71,1550
9683.94,1370
9720.69,1335
10199.36,1341
10229.99,1723
10239.73,2122
10203.1,2173
10169.03,2184
10158.01,2184
10147.74,2198
10142.0,2205
10150.0,2185
10126.17,2134
10157.65,1688
10187.17,1246
10132.91,1238
10088.32,1206
10095.57,1206
10121.69,1227
10102.8,1226
10144.88,1262
10185.05,1256
10141.23,1242
10148.86,1257
10157.7,1255
10164.01,1219
10181.68,1234
10188.24,1267
10191.62,1218
10188.06,1203
10165.46,1196
10181.6,1148
10129.37,1117
10130.63,1154
10150.0,1162
10161.0,1150
10191.92,1197
10180.65,1209
10204.26,1180
10235.54,1157
10174.15,1187
10200.0,1251
10240.0,1257
10305.41,1253
10348.84,1294
10372.25,1350
10338.02,1420
10288.55,1447
10286.03,1454
10325.0,1442
10305.55,1451
10327.51,1428
10342.74,1354
10333.46,1270
10326.42,1224
10360.76,1230
10365.32,1191
10389.59,1159
10352.26,1220
10369.15,1254
10339.72,1204
10339.89,1164
10373.51,1177
10361.8,1184
10339.28,1152
10276.8,1143
10380.27,1209
10419.98,1271
10491.27,1297
10142.69,1390
10062.19,1585
9997.16,1829
10001.46,2006
10061.23,2034
10078.85,2021
10074.4,2015
10058.16,1991
10066.87,2021
10048.96,2033
10237.61,1680
10295.98,1447
10117.62,1608
10125.5,1671
10140.44,1609
10077.04,1548
10103.98,1562
10068.58,1527
10057.71,1488
10017.55,1499
10120.47,1569
10106.39,1596
10081.87,1429
10123.09,1286
10134.35,1271
10169.73,1267
10061.04,1291
10100.65,1333
10101.93,1351
10063.56,1342
10032.12,1318
10054.16,1334
9993.17,1337
9986.09,1374
9993.86,1417
9982.08,1377
10007.79,1303
9982.23,1278
9980.63,1271
10100.0,1209
10294.85,1214
10302.67,1480
10329.34,1721
10322.03,1741
10346.8,1742
10329.85,1743
10372.53,1767
10390.92,1800
10389.55,1817
10367.23,1742
10394.9,1470
10333.23,1237
10403.81,1191
10400.62,1206
10390.53,1232
10386.06,1206
10397.55,1162
10392.54,1149
10348.68,1151
10196.75,1159
10116.96,1317
10117.03,1539
10118.97,1612
10152.5,1591
10206.15,1585
10215.74,1609
10133.93,1600
10166.11,1572
10134.81,1514
10090.07,1354
10084.2,1252
10108.59,1292
10099.88,1325
10158.54,1333
10129.11,1295
10169.99,1296
10161.22,1300
10191.52,1248
10154.94,1254
10114.12,1254
10112.65,1263
10097.93,1243
10117.78,1236
10043.08,1233
9966.53,1281
10021.9,1416
9986.81,1469
9922.23,1494
9973.83,1491
9991.79,1471
9972.53,1430
9974.36,1418
9872.48,1440
9924.76,1388
9816.42,1354
10074.2,1420
10142.57,1513
10072.45,1599
10052.48,1676
10151.2,1687
10106.28,1681
10085.29,1723
10111.34,1749
10132.91,1741
9986.77,1748
10014.03,1569
9962.28,1363
9981.38,1403
10179.01,1447
10157.94,1471
10216.0,1476
10180.28,1495
10138.99,1547
10181.38,1568
10250.8,1578
10210.51,1596
10323.18,1610
10603.91,1663
10686.09,1861
10693.14,2049
10760.51,2127
10829.65,2195
10793.94,2348
10717.45,2376
10734.1,2301
10753.84,2286
10762.44,2150
10745.95,1756
10744.54,1379
10612.11,1292
10654.0,1388
10644.99,1456
10708.82,1437
10652.57,1401
10705.63,1343
10687.36,1333
10808.74,1365
10791.88,1390
10761.3,1427
10811.4,1424
10788.84,1368
10875.46,1366
10886.0,1460
10890.77,1516
10915.54,1478
10770.09,1471
10710.37,1414
10675.09,1392
10685.88,1467
10716.9,1523
10707.0,1559
10664.72,1531
10707.8,1523
10717.46,1546
10709.98,1556
10681.53,1421
10672.81,1211
10680.03,1161
10646.04,1155
10678.0,1171
10722.1,1191
10460.0,1186
10366.39,1381
10367.4,1646
10398.23,1714
10399.3,1738
10337.19,1754
10325.45,1773
10306.78,1836
10345.91,1849
10412.94,1860
10356.86,1624
10371.0,1293
10379.1,1260
10378.49,1275
10414.4,1263
10386.42,1284
10374.9,1256
10429.84,1239
10375.15,1249
10394.0,1214
10357.95,1197
10194.55,1180
10111.55,1341
10139.41,1596
10166.87,1669
10140.02,1698
10132.54,1688
10113.99,1656
10168.76,1620
10183.59,1615
10227.21,1593
10216.02,1407
10236.13,1276
10144.29,1290
10080.91,1291
10167.24,1307
10177.44,1358
10079.43,1368
10280.0,1354
10312.27,1392
10310.44,1492
10358.02,1534
10331.97,1534
10333.23,1583
10380.34,1629
10438.28,1633
10390.31,1698
10357.99,1741
10332.3,1539
10377.32,1311
10346.06,1263
10284.87,1238
10335.44,1257
10381.59,1322
10234.05,1357
10331.54,1426
10389.91,1411
10428.0,1370
10377.09,1420
10451.75,1415
10409.05,1427
10396.21,1498
10405.0,1511
10386.04,1498
10089.99,1507
10113.89,1630
10200.17,1737
10148.92,1743
10089.92,1765
10094.95,1781
10073.51,1753
9937.0,1723
9971.79,1868
9908.92,1953
10091.88,1751
10324.61,1599
10350.39,1737
10353.4,1907
10302.36,1920
10293.93,1897
10395.92,1928
10338.27,1993
10370.0,2027
10106.68,2045
10041.57,1838
10023.75,1682
10051.97,1782
10094.59,1794
10010.33,1773
10015.53,1780
9997.09,1816
10158.55,1821
10059.74,1810
10095.05,1579
10095.05,1331
10095.05,1331
10095.05,1363
10095.05,1380
10095.05,1339
10095.05,1347
10095.05,1347
10095.05,1285
10133.79,1159
10050.37,1088
10240.07,1177
10211.53,1348
10190.26,1430
10137.77,1412
10174.16,1439
10239.28,1456
10347.13,1433
10514.08,1517
10517.77,1812
10593.62,1990
10633.17,1949
10556.7,1987
10534.12,2016
10517.63,2000
10477.88,1987
10620.0,1867
10627.49,1701
10621.98,1472
10569.26,1355
10656.83,1364
10690.15,1375
10617.91,1425
10765.02,1447
10892.71,1511
10897.12,1722
10892.47,1773
10914.24,1665
10936.18,1680
10925.37,1744
10910.0,1722
10850.0,1666
10951.09,1698
11000.17,1572
11152.52,1398
11253.83,1497
11280.39,1754
11260.02,1880
11302.77,1889
11347.1,1916
11364.96,1998
11363.33,2092
11393.0,1969
11353.07,1846
11394.06,1674
11393.18,1385
11399.06,1286
11427.68,1323
11396.08,1343
11418.78,1259
11397.93,1212
11438.14,1227
11443.89,1199
11419.0,1183
11415.14,1190
11410.12,1142
11399.11,1126
11380.48,1127
11379.18,1141
11397.54,1169
11328.01,1154
11379.51,1213
11357.8,1264
11371.91,1228
11411.97,1217
11380.99,1213
11399.0,1218
11435.95,1233
11446.44,1223
11450.0,1235
11494.76,1253
11480.8,1270
11549.97,1314
11514.18,1373
11503.27,1373
11435.0,1338
11383.14,1360
11397.01,1356
11372.02,1339
11402.03,1366
11378.0,1384
11388.74,1388
11404.22,1393
11458.91,1358
11469.94,1316
11342.82,1288
11364.0,1302
11324.68,1311
11371.71,1323
11353.5,1352
11374.91,1351
11378.54,1370
11399.1,1355
11377.64,1350
11365.17,1366
11402.6,1254
11309.31,1168
11323.43,1213
11335.54,1232
11346.21,1208
11329.1,1188
11376.13,1204
11383.37,1197
11359.42,1208
11413.87,1206
11430.38,1204
11469.13,1249
11449.35,1298
11395.23,1325
11875.71,1333
11892.24,1761
11841.89,2117
11829.75,2088
11824.98,2134
11847.48,2088
11803.62,2031
11839.03,2043
11801.73,2021
11897.05,2007
11928.71,1623
11879.99,1278
11845.0,1314
11928.11,1285
11889.97,1300
11837.18,1328
11853.15,1326
11809.07,1309
11795.64,1283
11743.37,1269
11791.96,1364
11828.88,1454
11768.77,1418
11705.01,1392
11719.12,1395
11765.21,1386
11840.01,1365
11873.42,1313
11856.63,1308
11860.44,1341
11887.42,1376
11871.07,1395
11923.0,1385
11892.91,1440
11969.96,1461
11999.77,1458
11848.39,1435
11754.76,1375
11654.76,1440
11615.82,1623
11661.25,1785
11592.9,1829
11726.53,1844
11692.81,1837
11720.84,1824
11679.89,1834
11843.21,1712
11826.85,1549
11832.79,1519
11874.99,1547
11900.84,1574
11919.98,1602
11847.21,1571
11921.59,1502
11948.27,1518
11955.96,1581
11940.82,1433
11899.92,1306
11975.0,1301
11975.03,1266
11971.58,1296
11945.12,1286
11895.67,1257
11792.77,1229
11750.14,1320
11790.39,1447
11674.59,1464
11662.75,1578
12064.94,1648
12034.25,1709
11783.59,1837
11743.94,1875
11638.66,1868
11631.23,1858
11574.93,1907
11538.61,2001
11631.25,2068
11615.96,2093
11694.8,2102
11640.43,2062
11642.31,1784
11526.89,1499
11474.18,1431
11481.69,1437
11322.55,1456
11382.41,1602
11674.38,1790
11710.0,1825
11734.08,1795
11713.34,1791
11788.62,1814
11700.0,1897
11739.99,1970
11799.96,1988
11704.05,2010
11777.65,1939
11748.89,1560
12220.36,1224
12202.35,1639
12185.24,2064
12145.08,2052
11827.92,2083
11702.47,2104
11709.82,2107
11664.9,2100
11692.8,2103
11779.93,2144
11828.8,2142
11809.84,2100
11742.41,2076
11732.03,2021
11752.44,1684
11809.51,1378
11775.6,1377
11864.38,1394
11749.97,1398
11775.07,1329
11745.0,1255
11755.05,1277
11777.64,1280
11616.54,1303
11720.0,1445
11749.46,1527
11671.2,1523
11607.32,1553
11531.67,1462
11562.0,1434
11562.97,1500
11600.0,1524
11409.94,1541
11177.15,1622
10929.23,1932
10944.47,2404
10944.94,2572
10913.5,2422
10921.14,2398
10906.9,2428
10896.69,2405
10918.2,2395
10944.15,2232
10771.9,1805
10657.86,1448
10648.53,1496
10668.56,1633
10716.8,1622
10739.47,1644
10662.99,1652
10670.0,1649
10710.0,1637
10609.68,1636
10611.27,1506
10755.02,1313
10804.0,1286
10849.11,1362
10833.66,1474
10816.86,1532
10820.62,1536
10830.86,1550
10877.8,1560
10850.6,1570
10845.98,1587
10829.55,1460
10793.54,1240
10733.05,1202
10791.48,1296
10796.0,1345
10731.85,1327
10743.92,1300
10768.02,1294
10763.38,1287
10784.85,1283
10827.78,1237
10798.99,1233
10777.9,1245
10846.31,1224
10778.52,1245
10789.7,1266
10642.17,1281
10516.69,1356
10523.75,1586
10515.16,1732
10408.77,1709
10383.07,1807
10444.41,1959
10456.24,1997
10441.33,1908
10422.79,1858
10612.14,1724
10590.0,1504
10544.88,1476
10554.78,1522
10467.17,1518
10495.8,1480
10443.92,1431
10500.98,1402
10531.45,1404
10455.31,1389
10432.39,1378
10369.12,1380
10335.77,1400
10376.98,1451
10384.93,1473
10374.99,1462
10374.99,1425
10374.88,1411
10406.98,1413
10387.0,1341
10283.73,1272
10170.36,1289
10085.44,1429
10051.71,1621
10013.86,1740
9994.68,1797
10045.17,1868
10024.33,1875
9962.86,1846
9943.99,1848
9970.71,1765
9968.72,1573
9960.19,1377
9956.7,1278
9908.55,1269
9977.28,1309
9988.02,1320
10029.27,1290
10020.29,1297
10043.02,1309
10080.53,1329
10000.83,1358
10050.0,1366
10011.19,1383
9979.89,1400
9974.64,1298
10022.46,1240
9965.88,1287
10049.64,1264
9939.33,1258
9955.19,1280
9829.57,1286
9758.1,1397
9770.22,1562
9754.15,1617
9755.73,1599
9733.71,1614
9777.02,1679
9706.14,1680
9673.73,1613
9668.96,1579
9665.88,1484
9696.05,1348
9691.42,1276
9574.21,1250
9561.64,1340
9577.14,1465
9537.08,1513
9598.52,1431
9624.64,1332
9612.55,1342
9684.85,1368
9682.35,1384
9558.25,1351
9541.88,1321
9536.53,1316
9522.9,1307
9502.93,1349
9487.43,1402
9478.31,1443
9501.29,1470
9504.77,1469
9452.89,1473
9445.13,1368
9441.29,1243
9425.55,1207
9465.25,1219
9532.58,1227
9507.64,1243
9532.3,1273
9511.44,1239
9526.46,1223
9487.63,1236
9519.55,1267
9499.52,1286
9552.05,1272
9539.64,1215
9556.1,1156
9569.65,1148
9550.36,1193
9484.96,1196
9511.69,1187
9494.08,1203
9573.26,1206
9625.95,1232
9606.67,1266
9613.61,1329
9663.33,1364
9638.46,1392
9643.31,1389
9674.15,1381
9531.84,1402
9541.54,1380
9500.0,1324
9466.32,1353
9540.0,1430
9555.68,1425
9567.49,1448
9564.2,1464
9546.98,1441
9522.47,1436
9503.72,1347
9505.32,1240
9515.49,1254
9534.98,1239
9464.72,1183
9475.0,1201
9515.03,1223
9493.11,1223
9514.09,1219
9514.59,1214
9515.94,1180
9480.56,1138
9468.57,1174
9492.97,1192
9424.0,1178
9476.52,1205
9453.13,1218
9518.8,1222
9454.02,1230
9411.61,1243
9401.09,1275
9456.34,1267
9436.02,1244
9427.69,1244
9449.0,1248
9443.77,1242
9428.55,1234
9590.03,1243
9590.03,1317
10047.98,1390
10059.48,1847
10055.33,2307
10051.7,2286
10054.82,2289
10107.27,2294
10103.0,2341
10107.91,2392
10086.8,2206
10142.18,2072
9824.0,1680
9776.05,1463
9811.06,1729
9819.45,1804
9839.0,1810
9804.76,1807
9780.64,1771
9807.2,1760
9794.01,1781
9764.81,1779
9770.26,1466
9773.68,1184
9780.51,1216
9780.51,1223
9780.51,1229
9780.51,1200
9780.51,1157
9700.0,1135
9720.95,1201
9733.7,1222
9697.0,1199
9684.76,1235
9690.42,1222
9725.73,1192
9879.87,1229
9905.07,1331
9882.86,1420
9872.9,1489
9857.82,1484
9990.88,1455
9991.75,1575
9983.06,1669
9987.9,1663
9972.94,1620
9956.96,1444
10125.24,1309
10066.42,1415
10070.32,1556
10065.31,1563
10073.86,1452
10046.96,1375
10073.32,1396
10055.71,1404
10040.68,1406
10090.19,1409
10063.43,1332
10071.1,1220
10100.0,1141
9763.28,1104
9760.7,1407
9775.33,1686
9671.78,1715
9650.99,1849
9642.82,1929
9615.84,1915
9583.0,1961
9911.66,2037
9869.89,2085
9709.96,1918
9752.1,1698
9721.48,1689
9700.13,1687
9767.61,1702
9757.8,1719
9710.82,1675
9697.49,1693
9703.79,1584
9650.66,1425
9650.84,1320
9703.61,1272
9701.41,1277
9691.56,1259
9864.91,1265
10031.04,1350
10124.26,1621
10146.63,1908
10149.29,2028
10096.7,2050
10013.19,2037
9988.75,1975
9932.36,1944
9989.45,1936
9959.78,1766
9991.32,1517
10025.0,1450
10002.23,1489
9991.42,1467
9955.95,1390
10041.62,1306
10047.6,1269
10164.33,1270
10235.72,1348
10255.54,1527
10289.48,1629
10235.34,1677
10269.49,1702
10340.31,1696
10300.0,1749
10294.74,1741
10352.69,1640
10162.66,1482
10292.93,1391
10356.14,1435
10243.82,1434
10238.43,1412
10220.0,1423
10494.5,1429
10530.0,1547
10562.0,1698
10493.05,1761
10452.89,1796
10559.1,1748
10603.21,1722
10597.15,1797
10588.08,1848
10556.53,1819
10614.74,1555
10619.55,1318
10579.46,1348
10592.81,1352
10589.45,1365
10552.29,1265
10556.09,1138
10496.78,1174
10406.53,1244
10494.08,1363
10418.58,1436
10354.16,1452
10444.56,1495
10393.7,1543
10535.06,1532
10564.83,1472
10585.11,1461
10555.29,1512
10677.87,1497
10673.0,1586
10582.45,1727
10588.72,1697
10569.92,1649
10633.37,1623
10575.15,1460
10634.8,1279
10793.86,1254
10776.63,1386
10740.23,1497
10973.0,1500
10925.39,1674
10903.23,1848
10898.66,1878
10900.67,1869
10866.22,1816
10781.27,1728
10615.46,1592
10596.6,1629
10525.16,1787
10520.01,1905
10571.65,1936
10567.18,1860
10554.2,1813
10548.92,1776
10560.04,1728
10597.98,1616
10575.08,1381
10604.92,1217
10507.49,1184
10504.92,1220
10433.58,1272
10449.86,1312
10504.29,1385
10464.99,1420
10544.01,1419
10507.84,1376
10393.6,1380
10380.67,1424
10410.0,1400
10367.57,1387
10417.22,1385
10321.17,1397
10303.0,1449
10474.71,1482
10282.65,1504
10323.65,1512
10344.09,1485
10348.57,1439
10600.29,1400
10456.97,1549
10484.2,1675
10433.85,1649
10577.81,1671
10591.21,1673
10545.0,1689
10649.49,1668
10627.16,1634
10572.7,1662
10565.24,1581
10576.0,1484
10486.53,1469
10491.69,1446
10517.92,1401
10483.61,1376
10437.93,1393
10276.37,1417
9395.88,1582
9390.86,2550
9749.38,3373
9832.83,3406
9732.24,3369
9707.13,3309
9790.97,3322
9886.34,3293
9813.68,3199
9890.07,2989
9708.19,2451
9805.3,2039
9760.07,1726
9599.23,1432
9667.92,1541
9706.63,1634
9783.4,1603
9665.2,1620
9731.54,1624
9919.98,1624
9778.87,1648
9687.59,1667
9720.2,1673
9679.37,1670
9505.0,1610
9450.03,1713
9157.02,1930
9356.85,2283
9432.15,2585
9505.3,2551
9549.98,2416
9519.0,2228
9553.45,2135
9431.52,2089
9399.45,1945
9340.3,1822
9461.65,1819
9500.78,1632
9439.59,1436
9470.02,1477
9645.36,1498
9594.9,1566
9694.73,1675
9594.3,1710
9679.95,1739
9920.21,1734
10492.77,1881
10389.0,2586
10368.63,3149
10497.61,3118
10682.8,2949
10684.21,3015
10671.98,3204
10801.0,3240
10717.04,3261
10683.08,3044
10752.21,2351
10748.14,1894
10694.64,1909
10744.37,1749
10911.85,1468
10910.15,1441
10838.72,1527
10919.74,1507
10737.06,1498
10811.46,1479
10844.45,1479
10903.12,1508
10424.74,1511
10645.35,1768
10569.22,2007
10541.49,1984
10376.76,2007
10100.37,2058
10298.05,2346
10276.16,2598
10319.32,2620
10185.02,2664
10322.7,2427
10155.62,2167
10172.5,2048
10157.72,1923
10244.81,1756
10103.55,1565
10037.69,1499
10008.21,1538
10174.18,1638
10490.28,1666
10656.85,1853
10632.89,2193
10488.17,2364
10477.58,2340
10575.6,2319
10572.03,2347
10413.12,2339
10614.63,2320
10640.0,2175
10698.21,1797
10681.52,1577
10732.42,1593
10875.06,1656
11087.63,1823
11126.8,2170
11215.15,2447
11226.26,2542
11160.17,2422
11281.73,2225
11325.36,2217
11395.13,2295
11301.44,2389
11355.76,2266
11259.11,1903
11060.88,1606
10921.85,1614
11187.4,1858
11135.99,1983
11345.97,1945
11327.52,1976
11413.9,1989
11318.95,2002
11356.1,2051
11312.5,2032
11303.01,2007
11298.14,2035
11499.56,1836
11510.04,1717
11464.61,1649
11525.0,1487
11647.13,1467
11605.9,1568
11586.71,1739
11630.73,1772
11664.92,1757
11707.75,1777
11757.22,1680
11758.33,1592
11749.64,1615
11850.11,1554
11590.0,1548
11561.09,1585
11591.68,1589
11499.7,1629
11475.0,1678
11583.62,1739
11635.89,1771
11627.81,1785
11654.69,1778
11640.04,1776
11633.96,1581
11584.32,1380
11651.35,1414
11430.27,1423
11396.84,1467
11315.95,1538
11186.81,1614
11379.78,1835
11423.94,2004
11460.77,1990
11342.89,1986
11319.32,1971
11289.33,1967
11156.69,1810
11562.07,1629
11641.19,1756
11668.0,1933
11680.79,2030
11489.66,2070
11720.6,2071
11612.29,2107
11576.51,2142
11600.0,2173
11430.0,2205
11453.99,1907
11422.38,1591
11586.18,1603
11567.68,1634
11432.0,1623
11374.13,1609
11702.04,1570
11975.55,1611
11989.04,1976
11944.35,2283
12108.37,2301
12079.35,2420
11969.88,2533
11793.16,2507
12070.96,2507
12207.45,2494
12292.62,2274
12276.82,2061
12367.91,2045
12550.03,2134
13035.0,2396
13028.38,3053
12970.23,3512
12980.77,3529
12943.43,3277
12935.58,2840
12860.89,2617
12954.1,2558
13032.94,2494
13012.59,2204
12968.57,1670
13030.0,1373
12907.13,1379
12842.0,1352
12543.41,1373
12551.43,1710
12540.35,2020
12396.65,2017
12494.73,2163
12555.66,2292
12508.83,2307
12504.26,2326
12339.33,2167
12264.59,2032
12347.87,1838
12332.09,1616
12255.71,1609
12206.16,1618
12630.64,1661
12533.39,1817
12424.71,1895
12725.04,1875
12642.36,1954
12681.99,2074
12655.53,2111
12631.51,2081
12507.33,2057
12209.88,2087
12238.6,2099
12271.27,2089
12282.11,2074
12138.34,2045
12185.57,2094
11840.7,2131
11855.77,2393
11822.59,2631
11832.52,2500
11847.99,2179
11836.59,1935
11826.59,1939
11884.8,1939
11854.78,1826
11777.36,1743
11638.34,1484
11420.55,1362
11376.09,1721
11406.54,2003
11420.52,2084
11346.34,2048
11349.94,2062
11401.61,2097
11373.7,2062
11406.24,1968
11367.21,1778
11470.91,1427
11448.0,1219
11474.18,1256
11390.4,1302
11408.0,1330
11166.15,1282
11222.58,1467
11307.14,1687
11331.94,1680
11300.0,1673
11324.3,1649
11267.62,1659
11239.59,1673
11185.4,1594
11198.99,1532
11177.25,1429
11224.43,1344
11277.05,1341
11149.05,1336
11189.87,1352
11231.29,1387
11200.45,1368
11256.49,1327
11237.62,1338
11174.0,1315
11427.28,1316
11493.34,1451
11442.27,1622
11539.7,1728
11547.0,1782
11574.32,1803
11391.93,1847
11337.0,1852
11380.43,1808
11369.79,1830
11328.98,1713
11379.28,1547
11290.41,1539
11384.07,1593
11352.12,1633
11319.31,1604
11379.14,1398
11444.45,1217
11321.73,1267
11335.59,1341
11399.94,1343
10970.73,1351
10934.76,1692
11066.02,2034
11014.35,2038
11111.55,2017
11200.3,2061
11280.0,2102
11141.57,2061
11233.74,2013
11321.51,2000
11144.18,1898
11162.05,1794
11175.0,1699
11284.25,1616
11197.23,1564
10888.99,1437
10982.73,1623
10857.04,1869
11136.67,1925
11186.24,1984
11154.56,1924
11135.91,1875
11226.0,1878
11170.81,1875
11145.67,1819
11599.5,1788
11554.11,2180
11692.08,2530
11805.42,2341
11786.98,2282
11828.44,2410
11749.04,2414
11707.42,2405
11816.15,2421
11818.75,2415
11717.34,1983
11672.13,1596
11565.88,1490
11604.27,1485
11721.4,1613
11669.23,1566
11729.58,1518
